metric,analysis,n_SAD,n_HC,mean_SAD,mean_HC,diff_SAD_minus_HC,cohens_d_SAD_minus_HC,hedges_g_SAD_minus_HC,rank_biserial_SAD_vs_HC,t,p,scalar_auc_abs_direction,phase,feature_space,roi_name,all_subjects_adjusted_group_beta,all_subjects_adjusted_group_p,all_subjects_adjusted_model_n,q_within_phase_feature,rank_score,profile,profile_order,metric_family,interpretation,direction_summary,passes_nominal_p05,passes_family_q05
Neural_Euclid_ThreatToBackgroundDistanceRatio,placebo_SAD_vs_HC,22,28,1.1036250854521346,0.9734941903004557,0.13013089515167886,0.6128748523095375,0.6032485457287595,0.41233766233766245,2.0614166250370944,0.04654703519076407,0.7061688311688312,phase3_reinstatement,phase3_reinst_roi_by_roi,hippocampus,0.12460700144794301,0.0458808856675486,100,0.5178403952905295,2.9346666666666668,Q1_geometry_topology,1,normalized_geometry_ratio,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_SafetyVsBackgroundDispersion,placebo_SAD_vs_HC,23,28,0.035030010835656114,-0.006509367030946559,0.041539377866602674,0.6228621984240394,0.6132797030636696,0.36335403726708093,2.164179826888351,0.036232667532074554,0.6816770186335405,phase2_extinction,phase2_ext_roi_by_roi,right_vmpfc,0.04573393707832722,0.02059309275110677,102,0.7081247293097422,2.933925925925926,Q4_precision_dispersion,4,within_cue_dispersion,Whether safety patterns are more variable around their prototype than background patterns.,SAD higher than HC,True,False
Neural_Euclid_ThreatTriangleOpenness,placebo_SAD_vs_HC,22,28,0.0022515827679060875,-0.00447160184508458,0.006723184612990667,0.6060353096074376,0.5965164303989438,0.38961038961038974,2.0881101032719003,0.04295913890691362,0.6948051948051949,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.006253785225513101,0.06144478097113945,100,0.34497447092362277,2.9315555555555557,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_Euclid_VicariousDiscrimination_Normalized,placebo_SAD_vs_HC,22,28,0.0778485027370817,-0.06187611130890849,0.13972461404599018,0.646377260691557,0.6362247382723178,0.33766233766233755,2.33660200548033,0.02368146929568786,0.6688311688311688,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.13074152885611134,0.022629876343616365,100,0.34497447092362277,2.929333333333333,Q1_geometry_topology,1,composite_geometry,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_PrototypeDynamicDiscrimination_Volatility,placebo_SAD_vs_HC,23,28,0.44041537690353927,0.5654595270272299,-0.12504415012369063,-0.6036192398036166,-0.5943327899604841,-0.3633540372670807,-2.170607926659989,0.034867709332777,0.6816770186335404,phase2_extinction,phase2_ext_roi_by_roi,left_vmpfc,-0.13063303312616373,0.019675478395895098,102,0.6179820376791021,2.928888888888889,Q3_learning_dynamics,3,trajectory_volatility,Derived FearNetwork profile metric.,SAD lower than HC,True,False
Neural_RawMean_SafetyMinusBackground,placebo_SAD_vs_HC,23,28,10.10390771990237,-7.3997446809496195,17.50365240085199,0.6575236049928662,0.6474078572237453,0.33850931677018625,2.2902303651512446,0.027053176914464988,0.6692546583850931,phase2_extinction,phase2_ext_roi_by_roi,amygdala,18.362579426056328,0.0055074461613179105,102,0.8511166071928831,2.9285925925925924,Q5_activation_magnitude_secondary,5,raw_activation_mean,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_RawNorm_ThreatMinusSafety,placebo_SAD_vs_HC,23,28,-87.9324420431386,201.31663295200892,-289.2490749951475,-0.6271080206318141,-0.6174602049297863,-0.34782608695652173,-2.2490290485584126,0.029094092312972417,0.6739130434782609,phase2_extinction,phase2_ext_roi_by_roi,left_acc,-333.94152506951,0.0018376744988976717,102,0.5457609144683156,2.9284444444444446,Q5_activation_magnitude_secondary,5,raw_pattern_norm,Derived FearNetwork profile metric.,SAD lower than HC,True,False
Neural_Certainty_CSS,placebo_SAD_vs_HC,22,28,0.25469084875961995,0.15977945182302147,0.09491139693659847,0.632944721232167,0.6230031811081016,0.35064935064935066,2.1485627402953367,0.03808471171238633,0.6753246753246753,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,0.10460346683586486,0.021864908578647067,100,0.7069509039822284,2.9272592592592592,Q2_decision_evidence,2,representational_certainty,Certainty of expected safety-state evidence for CSS relative to maximal ambiguity.,SAD higher than HC,True,False
Neural_SafetyEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.25469084875961995,0.15977945182302147,0.09491139693659847,0.632944721232167,0.6230031811081016,0.35064935064935066,2.1485627402953367,0.03808471171238633,0.6753246753246753,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,0.10460346683586486,0.021864908578647067,100,0.7069509039822284,2.9272592592592592,Q4_precision_dispersion,4,representational_certainty,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_Safety_LearningAUC,placebo_SAD_vs_HC,22,28,0.0069373824847863835,-0.01457889973826928,0.021516282223055662,0.6302869502203163,0.6203871551906779,0.3376623376623378,2.3318285064456474,0.02413362225854613,0.6688311688311689,phase3_reinstatement,phase3_reinst_roi_by_roi,right_amygdala,0.020523914207053053,0.043932899956981686,100,0.8547539059142841,2.9268148148148145,Q3_learning_dynamics,3,trajectory_auc,Mean safety evidence across extinction trials.,SAD higher than HC,True,False
Neural_PrototypeBoundarySeparation,placebo_SAD_vs_HC,22,28,0.009927218116095626,0.005526486622120985,0.004400731493974641,0.6845465596102878,0.6737945194069849,0.31818181818181834,2.337574680998653,0.024565964736835783,0.6590909090909092,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.003886160306191727,0.07861232263644695,100,0.34497447092362277,2.9256296296296296,Q2_decision_evidence,2,decision_boundary,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_BoundaryCertainty,placebo_SAD_vs_HC,22,28,0.24437156320032838,0.15624146168414063,0.08813010151618775,0.6733705092365722,0.6627940090914951,0.32792207792207795,2.2550073690857997,0.030498634704257354,0.663961038961039,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,0.09146205950577546,0.025587056083539953,100,0.7069509039822284,2.9241481481481477,Q4_precision_dispersion,4,representational_certainty,Absolute separation between prototype threat evidence for CSR and CSS.,SAD higher than HC,True,False
Neural_Threat_Volatility,placebo_SAD_vs_HC,23,28,0.2951709434691684,0.3925552128685685,-0.09738426939940009,-0.6438549518544076,-0.6339494910566474,-0.3229813664596273,-2.375443759848633,0.021626738694747093,0.6614906832298136,phase2_extinction,phase2_ext_roi_by_roi,left_hippocampus,-0.10249983947038148,0.009979933210136186,102,0.45216160947029543,2.923703703703704,Q3_learning_dynamics,3,trajectory_volatility,Trial-to-trial instability in threat evidence.,SAD lower than HC,True,False
Neural_Euclid_VicariousDiscrimination,placebo_SAD_vs_HC,22,28,0.0032072413614665407,-0.005947142062986999,0.00915438342445354,0.558607159991741,0.549833225541609,0.4025974025974026,2.133130233756911,0.039350564656102024,0.7012987012987013,phase3_reinstatement,phase3_reinst_roi_by_roi,hippocampus,0.00818282928949483,0.03360805950981985,100,0.5178403952905295,2.9228148148148145,Q1_geometry_topology,1,composite_geometry,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_Euclid_ThreatToBackgroundDistanceRatio,placebo_SAD_vs_HC,22,28,1.1061065132078025,0.9634854624527884,0.14262105075501408,0.6134227736261639,0.6037878609514075,0.35389610389610393,2.0963546509637814,0.04247389297387551,0.676948051948052,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.13756773321003973,0.03762912438601376,100,0.34497447092362277,2.9223703703703707,Q1_geometry_topology,1,normalized_geometry_ratio,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_PrototypeThreatLike_Safety,placebo_SAD_vs_HC,22,28,0.4977790818624764,0.5040267001107978,-0.006247618248321374,-0.6436139151749887,-0.6335047960884705,-0.31493506493506496,-2.3488756250527336,0.023023592065700232,0.6574675324675325,phase3_reinstatement,phase3_reinst_roi_by_roi,right_amygdala,-0.00599148069680169,0.040403399905819086,100,0.8547539059142841,2.9202962962962964,Q1_geometry_topology,1,other,Derived FearNetwork profile metric.,SAD lower than HC,True,False
Neural_VicariousDiscrimination_Normalized,placebo_SAD_vs_HC,22,28,0.022457949269998178,-0.18794709781991895,0.2104050470899171,0.6075715692678669,0.5980285603264869,0.35064935064935066,2.119094456897635,0.039751580500818826,0.6753246753246753,phase3_reinstatement,phase3_reinst_roi_by_roi,left_acc,0.20298908794587436,0.04582221734406152,100,0.4697914059187679,2.9198518518518517,Q1_geometry_topology,1,composite_geometry,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_SafetySpecificity,placebo_SAD_vs_HC,22,28,0.008892172152114857,-0.01613592619391236,0.02502809834602722,0.6431169988104831,0.633015684693041,0.31493506493506507,2.347514230516023,0.023100101843762946,0.6574675324675325,phase3_reinstatement,phase3_reinst_roi_by_roi,right_amygdala,0.024000522246270535,0.040638185101214835,100,0.8547539059142841,2.9197037037037035,Q1_geometry_topology,1,pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_DynamicDiscrimination_Volatility,placebo_SAD_vs_HC,23,28,0.5559833884470043,0.6724759048765769,-0.11649251642957259,-0.6242647380837179,-0.6146606651901222,-0.33229813664596275,-2.245654758971576,0.029298025563666223,0.6661490683229814,phase2_extinction,phase2_ext_roi_by_roi,left_hippocampus,-0.11374991774638105,0.02804267020771403,102,0.45216160947029543,2.917777777777778,Q3_learning_dynamics,3,trajectory_volatility,Derived FearNetwork profile metric.,SAD lower than HC,True,False
Neural_ThreatSafetyVsBackgroundMean,placebo_SAD_vs_HC,22,28,1.0886352906254522,0.8537030609298164,0.23493222969563576,0.7309510510100831,0.7194701444497152,0.2987012987012987,2.4685708792159335,0.018319950261974468,0.6493506493506493,phase3_reinstatement,phase3_reinst_roi_by_roi,left_acc,0.2202479559657053,0.019122897770301933,100,0.29005621386087693,2.917481481481482,Q1_geometry_topology,1,other,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_Certainty_CSR,placebo_SAD_vs_HC,22,28,0.30582763263539614,0.20843968267422044,0.0973879499611757,0.592155297024042,0.5828544284843974,0.36038961038961026,2.067571062085607,0.04455271796286541,0.6801948051948051,phase3_reinstatement,phase3_reinst_roi_by_roi,hippocampus,0.10569599604460772,0.014762895858674567,100,0.5178403952905295,2.9171851851851853,Q2_decision_evidence,2,representational_certainty,Certainty of expected threat-state evidence for CSR relative to maximal ambiguity.,SAD higher than HC,True,False
Neural_ThreatEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.30582763263539614,0.20843968267422044,0.0973879499611757,0.592155297024042,0.5828544284843974,0.36038961038961026,2.067571062085607,0.04455271796286541,0.6801948051948051,phase3_reinstatement,phase3_reinst_roi_by_roi,hippocampus,0.10569599604460772,0.014762895858674567,100,0.5178403952905295,2.9171851851851853,Q4_precision_dispersion,4,representational_certainty,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_PrototypeEvidenceEntropy,placebo_SAD_vs_HC,23,28,0.9629574082189931,0.932510677534175,0.03044673068481807,0.5757303388917038,0.5668729490626007,0.35403726708074545,2.1230990523269533,0.038991313519521516,0.6770186335403727,phase2_extinction,phase2_ext_roi_by_roi,right_insula,0.029158300214648426,0.09135550066002389,102,0.41712503081170865,2.917037037037037,Q4_precision_dispersion,4,representational_certainty,Mean binary entropy of safety and threat prototype evidence; lower values indicate more certain evidence.,SAD higher than HC,True,False
Neural_DynamicDiscrimination_LatePhase,placebo_SAD_vs_HC,22,28,-0.13725656485822715,-0.012508458676348212,-0.12474810618187894,-0.6064143513301432,-0.5968895185867379,-0.3441558441558442,-2.138029309636398,0.03786417320413798,0.672077922077922,phase3_reinstatement,phase3_reinst_roi_by_roi,right_amygdala,-0.1296064931759754,0.01817477441258424,100,0.8547539059142841,2.916444444444444,Q3_learning_dynamics,3,late_phase_evidence,Late-phase separation between threat evidence and safety evidence.,SAD lower than HC,True,False
Neural_Euclid_TriangleAngle_Safety,placebo_SAD_vs_HC,22,28,62.22266065709479,55.61732416622037,6.605336490874421,0.587866688983234,0.5786331807793089,0.3798701298701299,1.9993648710012255,0.05265075043272775,0.689935064935065,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,6.284720843367354,0.07800748351021096,100,0.34497447092362277,2.916148148148148,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_PrototypeDynamicDiscrimination_Volatility,placebo_SAD_vs_HC,23,28,0.40780319941331095,0.5210408740926058,-0.11323767467929485,-0.6166741282682927,-0.607186833987242,-0.32608695652173914,-2.2949664372653458,0.026406315576072793,0.6630434782608696,phase2_extinction,phase2_ext_roi_by_roi,right_acc,-0.1351541811510821,0.007551466317526921,102,0.39116099614842986,2.915703703703704,Q3_learning_dynamics,3,trajectory_volatility,Derived FearNetwork profile metric.,SAD lower than HC,True,False
Neural_RawNorm_ThreatMinusBackground,placebo_SAD_vs_HC,23,28,-4.713803498641305,398.57482474190846,-403.28862824054977,-0.5476860332889828,-0.5392600943153062,-0.4285714285714286,-2.111090455295645,0.042289959921623696,0.7142857142857143,phase2_extinction,phase2_ext_roi_by_roi,insula,-398.2367140601,0.015012604966830533,102,0.6142082636701381,2.9155555555555557,Q5_activation_magnitude_secondary,5,raw_pattern_norm,Derived FearNetwork profile metric.,SAD lower than HC,True,False
Neural_RawMean_SafetyMinusBackground,placebo_SAD_vs_HC,23,28,9.651834280594535,-7.942794236221483,17.59462851681602,0.6193750746740087,0.6098462273713317,0.3229813664596273,2.1920485793202706,0.033440721096593476,0.6614906832298136,phase2_extinction,phase2_ext_roi_by_roi,right_amygdala,17.668251266997917,0.01620152869197342,102,0.9307772576296764,2.910962962962963,Q5_activation_magnitude_secondary,5,raw_activation_mean,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_DynamicDiscrimination_Volatility,placebo_SAD_vs_HC,23,28,0.5758661869307339,0.6962553736767948,-0.12038918674606092,-0.6361963050625299,-0.6264086696000295,-0.31055900621118016,-2.2092334306265253,0.03273420979834547,0.65527950310559,phase2_extinction,phase2_ext_roi_by_roi,right_acc,-0.11527191485745487,0.02949441899428902,102,0.39116099614842986,2.9094814814814813,Q3_learning_dynamics,3,trajectory_volatility,Derived FearNetwork profile metric.,SAD lower than HC,True,False
Neural_BoundaryCertainty,placebo_SAD_vs_HC,22,28,0.29005168009760696,0.17606864410939413,0.11398303598821283,0.6576643660077444,0.6473345592118113,0.30519480519480524,2.19688908978783,0.034863419481468615,0.6525974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,right_insula,0.1163411566191012,0.007346208896722542,100,0.9904773436719106,2.908888888888889,Q4_precision_dispersion,4,representational_certainty,Absolute separation between prototype threat evidence for CSR and CSS.,SAD higher than HC,True,False
Neural_Euclid_ThreatToSafetyDistanceRatio,placebo_SAD_vs_HC,22,28,1.1042841165396853,0.9680050943088246,0.13627902223086064,0.5828000233686615,0.5736460963000438,0.3474025974025974,2.0923518136935106,0.041738358564043475,0.6737012987012987,phase3_reinstatement,phase3_reinst_roi_by_roi,hippocampus,0.13021482257360026,0.03810576505187273,100,0.5178403952905295,2.9085925925925924,Q1_geometry_topology,1,normalized_geometry_ratio,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_VicariousDiscrimination_Normalized,placebo_SAD_vs_HC,22,28,0.11452440489150346,-0.10014773266767514,0.2146721375591786,0.6008327709517396,0.5913956070100893,0.3311688311688312,2.1559962747585892,0.036146177735390556,0.6655844155844156,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.19846260767781762,0.04229494930300131,100,0.34497447092362277,2.9080000000000004,Q1_geometry_topology,1,composite_geometry,Derived FearNetwork profile metric.,SAD higher than HC,True,False
Neural_PrototypeEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.27554973338349914,0.2008467991057075,0.07470293427779165,0.6097698416098587,0.6001923048306462,0.3311688311688312,2.114083544566228,0.04036282456052889,0.6655844155844156,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,0.08296710706556147,0.0446161037915074,100,0.8597654885840935,2.9074074074074074,Q4_precision_dispersion,4,representational_certainty,Mean absolute distance from ambiguous prototype evidence for safety and threat cues.,SAD higher than HC,True,False
Neural_RawNorm_ThreatMinusBackground,placebo_SAD_vs_HC,23,28,-0.4077254585597826,271.6155766078404,-272.0233020664002,-0.5589244925770074,-0.5503256542296688,-0.3509316770186335,-2.152175482399658,0.038580035142800596,0.6754658385093167,phase2_extinction,phase2_ext_roi_by_roi,left_insula,-272.0877834082004,0.0123462780316666,102,0.7633561605067554,2.907111111111111,Q5_activation_magnitude_secondary,5,raw_pattern_norm,Derived FearNetwork profile metric.,SAD lower than HC,True,False
